d_codigo|d_asenta|d_tipo_asenta|D_mnpio|d_estado|d_ciudad|d_CP|c_estado|c_oficina|c_CP|c_tipo_asenta|c_mnpio|id_asenta_cpcons|d_zona|c_cve_ciudad
12200|Panchimalco|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|1899|Urbano|12
12200|Tula|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|1901|Urbano|12
12250|San Bartolomé Xicomulco|Pueblo|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||28|009|1903|Urbano|12
12300|San Salvador Cuauhtenco|Pueblo|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||28|009|1904|Urbano|12
12400|Centro|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|1905|Urbano|12
12400|San Juan|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|1906|Urbano|12
12400|San Miguel|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|1907|Urbano|12
12410|Chalmita|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|2870|Urbano|12
12500|San Lorenzo Tlacoyucan|Pueblo|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||28|009|1910|Urbano|12
12600|San Jerónimo Miacatlán|Pueblo|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||28|009|1911|Urbano|12
12700|San Francisco Tecoxpa|Pueblo|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||28|009|1912|Urbano|12
12800|San Juan Tepenahuac|Pueblo|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||28|009|1913|Urbano|12
12910|La Lupita Teticpac|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|2871|Urbano|12
12920|San Marcos|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|1880|Urbano|12
12930|San Miguel|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|2873|Urbano|12
12940|San José|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|2874|Urbano|12
12950|La Lupita Xolco|Barrio|Milpa Alta|Ciudad de México|Ciudad de México|12001|09|12001||02|009|2872|Urbano|12
13000|La Asunción|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1919|Urbano|13
13010|Santa Cecilia|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1923|Urbano|13
13020|San José|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1924|Urbano|13
13030|San Juan|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1925|Urbano|13
13040|San Mateo|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1926|Urbano|13
13050|La Habana|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1928|Urbano|13
13060|La Guadalupe|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1929|Urbano|13
13060|Santa Ana|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1930|Urbano|13
13070|La Magdalena|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1931|Urbano|13
13070|San Miguel|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1932|Urbano|13
13080|Los Reyes|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1933|Urbano|13
13090|Quiahuatla|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1934|Urbano|13
13093|San Sebastián|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|2497|Urbano|13
13094|San Isidro|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|2898|Urbano|13
13099|San Andrés|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1935|Urbano|13
13100|La Guadalupe|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1937|Urbano|13
13120|Ampliación Santa Catarina|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1942|Urbano|13
13120|Santiago|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1943|Urbano|13
13150|La Concepción|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1945|Urbano|13
13180|San Miguel|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1946|Urbano|13
13200|Miguel Hidalgo|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1947|Urbano|13
13210|Los Olivos|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1949|Urbano|13
13219|Las Arboledas|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1950|Urbano|13
13219|Ampliación Los Olivos|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1951|Urbano|13
13220|La Nopalera|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1952|Urbano|13
13230|Granjas Cabrera|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1955|Urbano|13
13250|La Turba|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1957|Urbano|13
13270|Del Mar|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1958|Urbano|13
13273|La Draga|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|2580|Urbano|13
13278|Villa Centroamericana|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1959|Urbano|13
13280|Agrícola Metropolitana|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1962|Urbano|13
13300|Santa Ana Centro|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|1963|Urbano|13
13300|Santiago Centro|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|1964|Urbano|13
13300|Santa Ana Poniente|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|2891|Urbano|13
13300|Santa Ana Norte|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|2893|Urbano|13
13300|Santiago Norte|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|2894|Urbano|13
13310|Zapotitla|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1966|Urbano|13
13315|Ampliación Zapotitla|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|2897|Urbano|13
13319|La Estación|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1970|Urbano|13
13360|La Conchita Zapotitlán|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||09|011|1971|Urbano|13
13360|Santa Ana Sur|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|2895|Urbano|13
13360|Santiago Sur|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13221|09|13221||02|011|2896|Urbano|13
13400|San Francisco Tlaltenco|Pueblo|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||28|011|1972|Urbano|13
13410|López Portillo|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1973|Urbano|13
13419|Ampliación José López Portillo|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1975|Urbano|13
13420|Selene|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1976|Urbano|13
13430|Ampliación Selene|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1978|Urbano|13
13440|Zacatenco|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1980|Urbano|13
13450|Guadalupe Tlaltenco|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1981|Urbano|13
13450|Ojo de Agua|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1982|Urbano|13
13460|El Triángulo|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1983|Urbano|13
13508|San Agustín|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1985|Urbano|13
13508|La Soledad|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|2593|Urbano|13
13509|La Concepción|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||02|011|1986|Urbano|13
13510|La Lupita|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1987|Urbano|13
13520|Francisco Villa|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1988|Urbano|13
13530|Jaime Torres Bodet|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1990|Urbano|13
13530|La Asunción|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1991|Urbano|13
13540|El Rosario|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1992|Urbano|13
13540|Tierra Blanca|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1994|Urbano|13
13545|Ampliación La Conchita|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|2587|Urbano|13
13549|Peña Alta|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1995|Urbano|13
13550|Jardines del Llano|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1997|Urbano|13
13550|Potrero del Llano|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13011|09|13011||09|011|1998|Urbano|13
13600|San Bartolomé|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||02|011|2002|Urbano|13
13610|Los Reyes|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||02|011|2004|Urbano|13
13625|Santa Cruz|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||02|011|2005|Urbano|13
13630|San Agustín|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||02|011|2007|Urbano|13
13640|San Miguel|Barrio|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||02|011|2008|Urbano|13
13700|San Nicolás Tetelco|Pueblo|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||28|011|2009|Urbano|13
13700|Tepantitlamilco|Colonia|Tláhuac|Ciudad de México|Ciudad de México|13611|09|13611||09|011|2892|Urbano|13
14000|Tlalpan Centro|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2027|Urbano|14
14000|Tlalpan|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2876|Urbano|14
14010|Parque del Pedregal|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2029|Urbano|14
14020|Villa Olímpica|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2035|Urbano|14
14030|Isidro Fabela|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2036|Urbano|14
14039|Ampliación Isidro Fabela|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2041|Urbano|14
14040|Cantera Puente de Piedra|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2042|Urbano|14
14040|Pueblo Quieto|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2043|Urbano|14
14049|Comuneros de Santa Úrsula|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2044|Urbano|14
14050|Toriello Guerra|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2045|Urbano|14
14060|Peña Pobre|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2046|Urbano|14
14070|Rómulo Sánchez Mireles|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2048|Urbano|14
14070|San Fernando|Barrio|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||02|012|2049|Urbano|14
14070|San Pedro Apóstol|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2050|Urbano|14
14080|Belisario Domínguez Sección XVI|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2051|Urbano|14
14080|Del Niño Jesús|Barrio|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||02|012|2052|Urbano|14
14090|La Joya|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2054|Urbano|14
14100|Pedregal de San Nicolás 1A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2060|Urbano|14
14100|Pedregal de San Nicolás 2A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2061|Urbano|14
14100|Pedregal de San Nicolás 3A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2062|Urbano|14
14100|Pedregal de San Nicolás 4A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2063|Urbano|14
14100|Pedregal de San Nicolás 5ª Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2064|Urbano|14
14108|Chichicaspatl|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2067|Urbano|14
14110|Ampliación Fuentes del Pedregal|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2881|Urbano|14
14120|Rincón del Pedregal|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2071|Urbano|14
14140|Fuentes del Pedregal|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2074|Urbano|14
14150|Lomas del Pedregal Framboyanes|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2078|Urbano|14
14160|Popular Santa Teresa|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2079|Urbano|14
14200|Héroes de Padierna|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2080|Urbano|14
14200|Jardines del Ajusco|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2081|Urbano|14
14208|Colinas del Ajusco|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2083|Urbano|14
14209|Torres de Padierna|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2084|Urbano|14
14210|Jardines en la Montaña|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2085|Urbano|14
14219|Six Flags (Reino Aventura)|Equipamiento|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||17|012|2087|Urbano|14
14219|Parque Nacional Bosque del Pedregal|Equipamiento|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||17|012|2187|Urbano|14
14220|Cuchilla de Padierna|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2088|Urbano|14
14220|Lomas del Pedregal|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2090|Urbano|14
14230|Cultura Maya|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2091|Urbano|14
14239|Los Encinos|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2093|Urbano|14
14240|Lomas de Padierna|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2094|Urbano|14
14240|Lomas Hidalgo|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2095|Urbano|14
14248|Cruz del Farol|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2096|Urbano|14
14250|Miguel Hidalgo 2A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2098|Urbano|14
14250|Miguel Hidalgo 3A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2099|Urbano|14
14250|Miguel Hidalgo 4A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2100|Urbano|14
14250|Miguel Hidalgo|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2101|Urbano|14
14260|El Capulín|Barrio|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||02|012|2102|Urbano|14
14260|Miguel Hidalgo 1A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14201|09|14201||09|012|2103|Urbano|14
14439|Pedregal de las Águilas|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2206|Urbano|14
14440|Los Volcanes|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2207|Urbano|14
14449|El Mirador 1A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2208|Urbano|14
14449|El Mirador 2A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2209|Urbano|14
14449|El Mirador 3A Sección|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2210|Urbano|14
14460|Tlalpuente|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2213|Urbano|14
14470|Plan de Ayala|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2214|Urbano|14
14476|La Palma|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2216|Urbano|14
14479|Viveros Coatectlán|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2219|Urbano|14
14480|La Magdalena Petlacalco|Pueblo|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||28|012|2220|Urbano|14
14490|San Miguel Xicalco|Pueblo|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||28|012|2221|Urbano|14
14500|San Miguel Topilejo|Pueblo|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||28|012|2222|Urbano|14
14600|Valle Escondido|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2229|Urbano|14
14608|Colinas del Bosque|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2231|Urbano|14
14609|Las Tórtolas|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2232|Urbano|14
14610|Arenal Tepepan|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2233|Urbano|14
14620|Club de Golf México|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2741|Urbano|14
14629|San Buenaventura|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2236|Urbano|14
14630|Chimalcoyoc|Pueblo|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||28|012|2237|Urbano|14
14630|Villa Tlalpan|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2238|Urbano|14
14640|Ejidos de San Pedro Mártir|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2240|Urbano|14
14643|Fuentes de Tepepan|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2241|Urbano|14
14646|Valle de Tepepan|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2245|Urbano|14
14647|Juventud Unida|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2246|Urbano|14
14647|Movimiento Organizado de Tlalpan|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2247|Urbano|14
14647|Rinconada El Mirador|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2880|Urbano|14
14650|San Pedro Mártir|Pueblo|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||28|012|2252|Urbano|14
14653|Heróico Colegio Militar|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2882|Urbano|14
14657|Tlalmille|Colonia|Tlalpan|Ciudad de México|Ciudad de México|14091|09|14091||09|012|2258|Urbano|14
16860|Santa Cruz de Guadalupe|Colonia|Xochimilco|Ciudad de México|Ciudad de México|16001|09|16001||09|013|2521|Urbano|16
16880|Santa Cecilia Tepetlapa|Pueblo|Xochimilco|Ciudad de México|Ciudad de México|16001|09|16001||28|013|2527|Urbano|16
16900|San Francisco Tlalnepantla|Pueblo|Xochimilco|Ciudad de México|Ciudad de México|16001|09|16001||28|013|2530|Urbano|16
20000|Aguascalientes Centro|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0001|Urbano|01
20010|Colinas del Rio|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0005|Urbano|01
20010|Olivares Santana|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0006|Urbano|01
